"","playId","gameId.x","avg_linemen_dist","avg_qb_dist","avg_area","playDescription","quarter","down","yardsToGo","possessionTeam","defensiveTeam","yardlineSide","yardlineNumber","gameClock","preSnapHomeScore","preSnapVisitorScore","passResult","penaltyYards","prePenaltyPlayResult","playResult","foulName1","foulNFLId1","foulName2","foulNFLId2","foulName3","foulNFLId3","absoluteYardlineNumber","offenseFormation","personnelO","defendersInBox","personnelD","dropBackType","pff_playAction","pff_passCoverage","pff_passCoverageType","gameId.y","hit","hurry","sack","bad_thing"
"1051",597,2021091211,2.47972411550598,35.1936095316218,222.573702564103,"(3:36) J.Winston pass incomplete short left.",1,1,10,"NO","GB","GB",37,"03:36",3,0,"I",NA,0,0,NA,NA,NA,NA,NA,NA,73,"I_FORM","2 QB, 1 RB, 2 TE, 1 WR",7,"3 DL, 4 LB, 4 DB","TRADITIONAL",1,"Cover-6","Zone",2021103105,0,1,0,"1"
"1052",601,2021091203,3.6940442598056,52.1532597346445,161.482480769231,"(6:25) (Shotgun) J.Burrow sacked at CIN 36 for -12 yards (N.Vigil).",1,2,7,"CIN","MIN","CIN",48,"06:25",0,0,"S",NA,-12,-12,NA,NA,NA,NA,NA,NA,62,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Quarters","Zone",2021091912,0,0,1,"1"
"1053",602,2021091202,2.53251947177545,48.8690320274346,165.708254444444,"(7:38) S.Darnold pass short left to Dj.Moore to NYJ 37 for 13 yards (B.Echols).",1,1,10,"CAR","NYJ","",50,"07:38",0,0,"C",NA,13,13,NA,NA,NA,NA,NA,NA,60,"SINGLEBACK","1 RB, 1 TE, 3 WR",7,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-1","Man",2021100304,1,1,0,"1"
"1054",603,2021091210,2.0066670906733,59.9614928390179,117.091457142857,"(3:40) M.Jones pass short right to R.Stevenson to NE 48 for 9 yards (E.Rowe). FUMBLES (E.Rowe), RECOVERED by MIA-Z.Sieler at NE 48. The Replay Official reviewed the fumble ruling, and the play was Upheld. The ruling on the field was confirmed.",1,1,10,"NE","MIA","NE",39,"03:40",0,7,"C",NA,9,9,NA,NA,NA,NA,NA,NA,71,"SINGLEBACK","1 RB, 2 TE, 2 WR",6,"3 DL, 3 LB, 5 DB","TRADITIONAL",1,"Cover-3","Zone",2021092601,0,1,0,"1"
"1055",605,2021091200,2.30438912712299,17.7970657396829,297.834712121212,"(6:23) (Shotgun) J.Hurts pass deep left to D.Smith for 18 yards, TOUCHDOWN.",1,3,4,"PHI","ATL","ATL",18,"06:23",3,0,"C",NA,18,18,NA,NA,NA,NA,NA,NA,28,"EMPTY","1 RB, 1 TE, 3 WR",5,"1 DL, 5 LB, 5 DB","TRADITIONAL",0,"Cover-1","Man",2021091200,0,0,0,"0"
"1056",607,2021091213,2.30997432402005,34.5463802548275,231.601333333333,"(4:49) (Shotgun) M.Stafford pass incomplete deep left to V.Jefferson.",1,3,5,"LA","CHI","CHI",35,"04:49",7,0,"I",NA,0,0,NA,NA,NA,NA,NA,NA,75,"EMPTY","1 RB, 1 TE, 3 WR",5,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-1","Man",2021101710,0,1,0,"1"
"1057",611,2021091212,2.30788297145594,39.0198471092346,215.53325620915,"(3:04) (Shotgun) T.Bridgewater pass short right to M.Gordon to NYG 37 for 1 yard (T.Crowder).",1,2,8,"DEN","NYG","NYG",38,"03:04",0,0,"C",NA,1,1,NA,NA,NA,NA,NA,NA,48,"SHOTGUN","1 RB, 2 TE, 2 WR",7,"3 DL, 3 LB, 5 DB","SCRAMBLE",1,"Cover-3","Zone",2021101002,0,1,0,"1"
"1058",612,2021091300,2.36061951149265,75.7991674002193,105.898883739837,"(5:03) (Shotgun) D.Carr pass incomplete deep middle to D.Waller (C.Clark).",1,3,10,"LV","BAL","LV",24,"05:03",0,0,"I",NA,0,0,NA,NA,NA,NA,NA,NA,86,"SHOTGUN","1 RB, 2 TE, 2 WR",7,"1 DL, 4 LB, 6 DB","TRADITIONAL",0,"Cover-6","Zone",2021101009,0,0,0,"0"
"1059",620,2021091203,2.2250641803883,63.3652864803645,119.664810810811,"(5:44) (Shotgun) J.Burrow pass short left to S.Perine to CIN 43 for 7 yards (P.Peterson) [E.Griffen].",1,3,19,"CIN","MIN","CIN",36,"05:44",0,0,"C",NA,7,7,NA,NA,NA,NA,NA,NA,74,"SHOTGUN","1 RB, 0 TE, 4 WR",4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-2","Zone",2021101709,1,1,1,"1"
"1060",620,2021091206,2.55596418058026,21.0532499256869,309.504995,"(1:37) (No Huddle, Shotgun) R.Wilson pass incomplete deep right.",1,2,6,"SEA","IND","IND",23,"01:37",3,0,"I",NA,0,0,NA,NA,NA,NA,NA,NA,87,"SHOTGUN","1 RB, 2 TE, 2 WR",6,"4 DL, 2 LB, 5 DB","SCRAMBLE",1,"Cover-1","Man",2021101709,1,1,1,"1"
"1061",620,2021091208,2.38831067488061,18.7184813179534,244.76934516129,"(4:16) (Shotgun) R.Fitzpatrick pass short right to A.Humphries pushed ob at LAC 14 for 6 yards (A.Samuel).",1,2,13,"WAS","LAC","LAC",20,"04:16",0,7,"C",NA,6,6,NA,NA,NA,NA,NA,NA,30,"EMPTY","1 RB, 1 TE, 3 WR",4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021101709,1,1,1,"1"
"1062",620,2021091209,2.48441732029571,14.8173610092246,437.809494285714,"(3:24) (Shotgun) P.Mahomes pass incomplete short middle to T.Hill (J.Johnson).",1,2,6,"KC","CLE","CLE",14,"03:24",0,8,"I",NA,0,0,NA,NA,NA,NA,NA,NA,24,"SHOTGUN","1 RB, 2 TE, 2 WR",6,"4 DL, 3 LB, 4 DB","TRADITIONAL",1,"Quarters","Zone",2021101709,1,1,1,"1"
"1063",621,2021091207,3.06946369776488,12.339510491731,422.212843137255,"(8:26) (Shotgun) K.Murray pass incomplete short right to D.Harris.",1,2,5,"ARI","TEN","TEN",5,"08:26",0,3,"I",NA,0,0,NA,NA,NA,NA,NA,NA,15,"SHOTGUN","1 RB, 2 TE, 2 WR",5,"3 DL, 4 LB, 4 DB","SCRAMBLE",0,"Cover-1","Man",2021093000,0,1,0,"1"
"1064",63,2021091201,2.81506526204671,22.6416198967346,368.021885416667,"(14:47) (Shotgun) J.Allen pass short right to C.Beasley to PIT 17 for 7 yards (T.Norwood, D.Bush).",1,1,10,"BUF","PIT","PIT",24,"14:47",0,0,"C",NA,7,7,NA,NA,NA,NA,NA,NA,34,"EMPTY","0 RB, 0 TE, 5 WR",6,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Quarters","Zone",2021101701,0,1,0,"1"
"1065",635,2021091212,2.44778145029686,37.1007391779261,274.219819298246,"(2:16) (Shotgun) T.Bridgewater pass incomplete deep left to J.Jeudy (X.McKinney).",1,3,7,"DEN","NYG","NYG",37,"02:16",0,0,"I",NA,0,0,NA,NA,NA,NA,NA,NA,47,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"1 DL, 4 LB, 6 DB","TRADITIONAL",0,"2-Man","Man",2021091900,1,1,0,"1"
"1066",639,2021091201,2.05871807197522,79.085184868433,92.702735483871,"(5:05) (Shotgun) B.Roethlisberger pass short left to D.Johnson pushed ob at PIT 26 for 6 yards (L.Wallace).",1,1,10,"PIT","BUF","PIT",20,"05:05",3,0,"C",NA,6,6,NA,NA,NA,NA,NA,NA,30,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-6","Zone",2021091906,0,1,1,"1"
"1067",640,2021091211,2.87284653881251,36.5664291019459,212.208755357143,"(2:48) (Shotgun) J.Winston scrambles right end to GB 25 for 10 yards (A.Amos).",1,3,8,"NO","GB","GB",35,"02:48",3,0,"R",NA,10,10,NA,NA,NA,NA,NA,NA,75,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"1 DL, 4 LB, 6 DB","SCRAMBLE",0,"Cover-1","Man",2021091211,0,1,0,"1"
"1068",642,2021091209,3.16921960890847,17.8173918038042,353.708558333333,"(3:20) (Shotgun) P.Mahomes pass short right to T.Kelce to CLE 2 for 12 yards (M.Smith). PENALTY on KC-J.Thuney, Offensive Holding, 10 yards, enforced at CLE 14 - No Play.",1,3,6,"KC","CLE","CLE",14,"03:20",0,8,"C",-10,12,-10,"Offensive Holding",43367,NA,NA,NA,NA,24,"EMPTY","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB",NA,1,"Quarters","Zone",2021101701,0,1,0,"1"
"1069",643,2021091205,3.73158167315326,72.8836861025505,148.108852380952,"(6:39) (Shotgun) T.Lawrence pass deep right to M.Jones to HOU 42 for 33 yards (Ju.Reid).",1,1,10,"JAX","HOU","JAX",25,"06:39",7,0,"C",NA,33,33,NA,NA,NA,NA,NA,NA,35,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"3 DL, 3 LB, 5 DB","DESIGNED_ROLLOUT_RIGHT",1,"Cover-3","Zone",2021091205,0,0,0,"0"
"1070",649,2021091206,2.75161478150124,23.1982578595542,261.673627027027,"(1:31) (Shotgun) R.Wilson pass deep middle to T.Lockett for 23 yards, TOUCHDOWN.",1,3,6,"SEA","IND","IND",23,"01:31",3,0,"C",NA,23,23,NA,NA,NA,NA,NA,NA,87,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-0","Man",2021091208,0,1,0,"1"
"1071",649,2021091208,2.61963070162374,17.1899518186716,339.026072955975,"(3:42) (Shotgun) R.Fitzpatrick scrambles up the middle to LAC 12 for 2 yards (K.Murray).",1,3,7,"WAS","LAC","LAC",14,"03:42",0,7,"R",NA,2,2,NA,NA,NA,NA,NA,NA,24,"EMPTY","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","SCRAMBLE",0,"Quarters","Zone",2021091208,0,1,0,"1"
"1072",657,2021091212,1.9585805687763,37.2374180359866,219.790339393939,"(2:10) (Shotgun) T.Bridgewater pass short middle to T.Patrick to NYG 22 for 15 yards (L.Ryan).",1,4,7,"DEN","NYG","NYG",37,"02:10",0,0,"C",NA,15,15,NA,NA,NA,NA,NA,NA,47,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"2 DL, 3 LB, 6 DB","TRADITIONAL",1,"Cover-1","Man",2021103102,0,1,0,"1"
"1073",660,2021091204,2.31050245363935,54.3390005324973,194.774281666667,"(4:08) J.Goff pass incomplete short right to J.Cabinda. PENALTY on SF-A.Armstead, Roughing the Passer, 15 yards, enforced at DET 45 - No Play.",1,2,3,"DET","SF","DET",45,"04:08",0,7,"I",15,0,15,"Roughing the Passer",42360,NA,NA,NA,NA,65,"I_FORM","2 RB, 1 TE, 2 WR",7,"4 DL, 3 LB, 4 DB",NA,0,"Cover-3","Zone",2021101711,1,1,0,"1"
"1074",660,2021091207,2.83604829224093,11.6624037102406,274.809585555556,"(8:18) (Shotgun) K.Murray pass short right to D.Hopkins for 5 yards, TOUCHDOWN [H.Landry].",1,3,5,"ARI","TEN","TEN",5,"08:18",0,3,"C",NA,5,5,NA,NA,NA,NA,NA,NA,15,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"2 DL, 3 LB, 6 DB","SCRAMBLE",0,"Red Zone","Other",2021101711,1,1,0,"1"
"1075",664,2021091202,2.61799020876313,42.8004140290477,215.772738383838,"(6:20) (Shotgun) S.Darnold pass short left to T.Marshall to NYJ 34 for 8 yards (B.Echols).",1,2,15,"CAR","NYJ","NYJ",42,"06:20",0,0,"C",NA,8,8,NA,NA,NA,NA,NA,NA,52,"SHOTGUN","1 RB, 1 TE, 3 WR",7,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Quarters","Zone",2021091202,0,0,0,"0"
"1076",672,2021091203,1.84584344001031,88.9733234751085,35.3019935483871,"(5:01) K.Cousins pass short left to D.Cook pushed ob at MIN 19 for 9 yards (J.Bates).",1,1,10,"MIN","CIN","MIN",10,"05:01",0,0,"C",NA,9,9,NA,NA,NA,NA,NA,NA,20,"SINGLEBACK","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB",NA,1,"Cover-3","Zone",2021101011,0,1,0,"1"
"1077",677,2021091209,2.26062007420515,24.689579265799,244.923897619048,"(2:56) (Shotgun) P.Mahomes pass incomplete deep middle to T.Hill (M.Stewart). PENALTY on CLE-M.Garrett, Defensive Offside, 5 yards, enforced at CLE 24 - No Play.",1,3,16,"KC","CLE","CLE",24,"02:56",0,8,"I",5,0,5,"Defensive Offside",44813,NA,NA,NA,NA,34,"SHOTGUN","1 RB, 1 TE, 3 WR",4,"4 DL, 2 LB, 5 DB",NA,0,"Cover-3","Zone",2021092606,0,1,0,"1"
"1078",684,2021091213,2.24872002208089,77.5979907678515,92.5139008333333,"(3:58) (Shotgun) A.Dalton pass short right to M.Goodwin pushed ob at CHI 41 for 19 yards (D.Long). PENALTY on LA-D.Long, Face Mask (15 Yards), 15 yards, enforced at CHI 41.",1,2,13,"CHI","LA","CHI",22,"03:58",10,0,"C",15,19,34,"Face Mask (15 Yards)",47862,NA,NA,NA,NA,88,"EMPTY","1 RB, 1 TE, 3 WR",6,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-1","Man",2021091213,0,0,0,"0"
"1079",687,2021090900,2.05998066689244,55.7754286600858,157.192182828283,"(4:15) (Shotgun) D.Prescott pass short right to M.Gallup to TB 44 for 12 yards (A.Winfield).",1,2,2,"DAL","TB","DAL",44,"04:15",7,0,"C",NA,12,12,NA,NA,NA,NA,NA,NA,66,"SHOTGUN","1 RB, 2 TE, 2 WR",7,"4 DL, 3 LB, 4 DB","TRADITIONAL",0,"Cover-1","Man",2021090900,0,1,0,"1"
"1080",688,2021091202,2.57765344175711,33.5781802426623,297.227991954023,"(5:34) (Shotgun) S.Darnold pass short left to D.Arnold to NYJ 33 for 1 yard (M.Maye).",1,3,7,"CAR","NYJ","NYJ",34,"05:34",0,0,"C",NA,1,1,NA,NA,NA,NA,NA,NA,44,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-1","Man",2021091202,0,0,0,"0"
"1081",69,2021091213,2.39170510033995,56.2958387083603,180.125039583333,"(14:50) (Shotgun) A.Dalton pass short right to D.Mooney to CHI 47 for 4 yards (K.Young).",1,1,10,"CHI","LA","CHI",43,"14:50",0,0,"C",NA,4,4,NA,NA,NA,NA,NA,NA,67,"SHOTGUN","1 RB, 2 TE, 2 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-6","Zone",2021091213,0,0,0,"0"
"1082",691,2021091201,2.26225503594487,72.7351245189843,98.42686,"(4:26) (Shotgun) B.Roethlisberger sacked at PIT 20 for -6 yards (M.Addison). FUMBLES (M.Addison) [M.Addison], recovered by PIT-C.Okorafor at PIT 25. PENALTY on PIT-C.Claypool, Unsportsmanlike Conduct, 12 yards, enforced between downs.",1,3,4,"PIT","BUF","PIT",26,"04:26",3,0,"S",-12,-1,-1,"Unsportsmanlike Conduct",52457,NA,NA,NA,NA,36,"EMPTY","1 RB, 1 TE, 3 WR",5,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-1","Man",2021101800,0,0,1,"1"
"1083",692,2021091300,2.16622605120888,63.2979989377437,166.308983673469,"(4:03) (Shotgun) L.Jackson pass short left to T.Williams to LV 44 for 21 yards (C.Hayward).",1,2,10,"BAL","LV","BAL",35,"04:03",0,0,"C",NA,21,21,NA,NA,NA,NA,NA,NA,45,"SHOTGUN","2 RB, 1 TE, 2 WR",7,"4 DL, 3 LB, 4 DB","TRADITIONAL",1,"Cover-3","Zone",2021092300,0,0,0,"0"
"1084",693,2021091204,2.34457831521779,40.8628381191435,227.375556547619,"(4:04) J.Goff sacked at 50 for -10 yards (K.Street).",1,1,10,"DET","SF","SF",40,"04:04",0,7,"S",NA,-10,-10,NA,NA,NA,NA,NA,NA,50,"I_FORM","2 RB, 1 TE, 2 WR",8,"4 DL, 3 LB, 4 DB","TRADITIONAL",1,"Cover-3","Zone",2021092601,0,1,1,"1"
"1085",699,2021091205,2.44507273986834,50.122523196762,199.466596969697,"(5:27) T.Lawrence pass short middle to M.Jones to HOU 37 for 15 yards (K.Grugier-Hill).",1,1,20,"JAX","HOU","JAX",48,"05:27",7,0,"C",NA,15,15,NA,NA,NA,NA,NA,NA,58,"SINGLEBACK","1 RB, 2 TE, 2 WR",7,"3 DL, 4 LB, 4 DB","TRADITIONAL",1,"Cover-2","Zone",2021091205,0,0,0,"0"
"1086",702,2021091212,2.29751608680681,20.5544734846126,279.2034,"(:47) (Shotgun) T.Bridgewater pass short middle to K.Hamler to NYG 11 for 9 yards (A.Jackson, B.Martinez).",1,2,8,"DEN","NYG","NYG",20,"00:47",0,0,"C",NA,9,9,NA,NA,NA,NA,NA,NA,30,"EMPTY","1 RB, 1 TE, 3 WR",5,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-1","Man",2021103102,0,0,0,"0"
"1087",705,2021091200,2.02238485426538,65.4094513584356,114.285944117647,"(5:51) M.Ryan pass short right to K.Smith to ATL 35 for 3 yards (E.Wilson) [G.Avery].",1,1,10,"ATL","PHI","ATL",32,"05:51",3,7,"C",NA,3,3,NA,NA,NA,NA,NA,NA,42,"I_FORM","2 RB, 1 TE, 2 WR",7,"4 DL, 3 LB, 4 DB","TRADITIONAL",1,"Cover-6","Zone",2021103109,1,1,0,"1"
"1088",709,2021091211,2.42781146416662,18.7292281615917,264.629675675676,"(:38) (Shotgun) J.Winston pass short left to A.Kamara pushed ob at GB 15 for 2 yards (D.Campbell).",1,3,2,"NO","GB","GB",17,"00:38",3,0,"C",NA,2,2,NA,NA,NA,NA,NA,NA,93,"SHOTGUN","2 RB, 1 TE, 2 WR",6,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-1","Man",2021091905,0,0,0,"0"
"1089",710,2021091209,2.09297299418041,22.1851118994606,220.858827272727,"(2:50) (Shotgun) P.Mahomes pass short middle to D.Robinson to CLE 10 for 9 yards (J.Johnson).",1,3,11,"KC","CLE","CLE",19,"02:50",0,8,"C",NA,9,9,NA,NA,NA,NA,NA,NA,29,"SHOTGUN","1 RB, 0 TE, 4 WR",5,"4 DL, 2 LB, 5 DB","SCRAMBLE",0,"Quarters","Zone",2021091209,0,1,0,"1"
"1090",712,2021091204,2.3491408527481,49.7707363687658,162.120564444444,"(3:20) J.Goff pass short middle to D.Swift to SF 38 for 12 yards (F.Warner).",1,2,20,"DET","SF","",50,"03:20",0,7,"C",NA,12,12,NA,NA,NA,NA,NA,NA,60,"SINGLEBACK","2 RB, 0 TE, 3 WR",7,"4 DL, 3 LB, 4 DB","TRADITIONAL",1,"Cover-3","Zone",2021103103,1,1,0,"1"
"1091",722,2021091203,2.81688639466824,80.3187421735406,110.44185,"(3:48) K.Cousins sacked at MIN 12 for -9 yards (B.Hill).",1,1,10,"MIN","CIN","MIN",21,"03:48",0,0,"S",NA,-9,-9,NA,NA,NA,NA,NA,NA,31,"I_FORM","2 RB, 0 TE, 3 WR",8,"5 DL, 2 LB, 4 DB","TRADITIONAL",0,"Cover-3","Zone",2021103100,0,1,1,"1"
"1092",726,2021091210,2.58112478669679,50.7459466249133,205.708523880597,"(2:49) (No Huddle, Shotgun) T.Tagovailoa sacked at MIA 41 for -10 yards (K.Van Noy). Penalty on MIA-L.Eichenberg, Offensive Holding, declined.",1,3,11,"MIA","NE","NE",49,"02:49",0,7,"S",0,-10,-10,"Offensive Holding",53471,NA,NA,NA,NA,61,"EMPTY","1 RB, 1 TE, 3 WR",6,"1 DL, 4 LB, 6 DB","TRADITIONAL",0,"Cover-1","Man",2021100310,0,1,1,"1"
"1093",735,2021090900,3.20897826226256,34.7665235423825,289.523151020408,"(2:45) (Shotgun) D.Prescott pass short right to M.Gallup ran ob at TB 29 for 8 yards.",1,2,3,"DAL","TB","TB",37,"02:45",7,0,"C",NA,8,8,NA,NA,NA,NA,NA,NA,47,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"3 DL, 3 LB, 5 DB","SCRAMBLE_ROLLOUT_RIGHT",1,"Cover-2","Zone",2021101001,1,1,0,"1"
"1094",736,2021091204,2.35908720328625,38.3502648751878,216.504618627451,"(2:37) (Shotgun) J.Goff pass short left to T.Hockenson ran ob at SF 26 for 12 yards [A.Armstead].",1,3,8,"DET","SF","SF",38,"02:37",0,7,"C",NA,12,12,NA,NA,NA,NA,NA,NA,48,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-1","Man",2021103103,1,0,0,"1"
"1095",737,2021091300,2.08187672995375,41.0831870563152,242.199113513514,"(2:39) (Shotgun) L.Jackson pass incomplete short middle to S.Watkins.",1,2,7,"BAL","LV","LV",41,"02:39",0,0,"I",NA,0,0,NA,NA,NA,NA,NA,NA,69,"PISTOL","2 RB, 0 TE, 3 WR",7,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021103101,0,1,0,"1"
"1096",742,2021091206,2.62015917039068,69.3100946579701,133.71350952381,"(:01) (Shotgun) C.Wentz sacked at IND 21 for -9 yards (R.Green).",1,3,5,"IND","SEA","IND",30,"00:01",3,7,"S",NA,-9,-9,NA,NA,NA,NA,NA,NA,80,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-6","Zone",2021103107,0,0,1,"1"
"1097",742,2021091208,2.32548543033489,71.9888877003734,77.6672230769231,"(2:22) (Shotgun) J.Herbert pass incomplete short middle to J.Cook (K.Curl).",1,1,10,"LAC","WAS","LAC",28,"02:22",3,7,"I",NA,0,0,NA,NA,NA,NA,NA,NA,38,"EMPTY","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-1","Man",2021103107,0,0,1,"1"
"1098",745,2021091205,2.17284304159077,35.9078364389942,256.288032258065,"(4:48) (Shotgun) T.Lawrence pass incomplete short right to D.Chark.",1,3,5,"JAX","HOU","HOU",37,"04:48",7,0,"I",NA,0,0,NA,NA,NA,NA,NA,NA,73,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021091212,0,0,0,"0"
"1099",745,2021091212,2.91725565683445,10.6740222365711,264.803461538462,"(15:00) T.Bridgewater pass incomplete short right to N.Fant (D.Holmes).",2,1,10,"DEN","NYG","NYG",11,"15:00",0,0,"I",NA,0,0,NA,NA,NA,NA,NA,NA,99,"SINGLEBACK","1 RB, 1 TE, 3 WR",6,"2 DL, 4 LB, 5 DB","DESIGNED_ROLLOUT_RIGHT",1,"Red Zone","Other",2021091212,0,0,0,"0"
"1100",750,2021091200,2.9161063152062,52.8840913408929,159.035126315789,"(4:38) M.Ryan pass short right to H.Hurst pushed ob at PHI 47 for 7 yards (D.Slay).",1,1,10,"ATL","PHI","ATL",46,"04:38",3,7,"C",NA,7,7,NA,NA,NA,NA,NA,NA,56,"SINGLEBACK","1 RB, 2 TE, 2 WR",6,"4 DL, 3 LB, 4 DB","TRADITIONAL",1,"Cover-2","Zone",2021092000,0,0,0,"0"
"1101",759,2021091300,2.31412474664503,40.9343446232541,138.66989375,"(2:35) (Shotgun) L.Jackson pass short right to M.Andrews to LV 35 for 6 yards (T.Mullen).",1,3,7,"BAL","LV","LV",41,"02:35",0,0,"C",NA,6,6,NA,NA,NA,NA,NA,NA,69,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"4 DL, 1 LB, 6 DB","TRADITIONAL",0,"Quarters","Zone",2021103101,0,1,0,"1"
"1102",76,2021091206,2.41186508792993,73.2186911162701,106.773544086022,"(14:23) (Shotgun) C.Wentz pass incomplete short middle to J.Doyle (B.Wagner).",1,2,9,"IND","SEA","IND",26,"14:23",0,0,"I",NA,0,0,NA,NA,NA,NA,NA,NA,84,"EMPTY","1 RB, 1 TE, 3 WR",5,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-2","Zone",2021103105,1,0,0,"1"
"1103",76,2021091207,2.74436575396783,76.7539914599348,117.56647027027,"(14:23) (Shotgun) R.Tannehill pass short middle to D.Henry to TEN 25 for 3 yards (J.Hicks).",1,2,13,"TEN","ARI","TEN",22,"14:23",0,0,"C",NA,3,3,NA,NA,NA,NA,NA,NA,32,"SHOTGUN","1 RB, 2 TE, 2 WR",7,"3 DL, 4 LB, 4 DB","TRADITIONAL",0,"Cover-2","Zone",2021103105,1,0,0,"1"
"1104",76,2021091209,2.40553407318072,72.2857621372291,111.32479,"(14:18) (Shotgun) B.Mayfield pass short left to N.Chubb to CLE 35 for 8 yards (L.Sneed).",1,2,8,"CLE","KC","CLE",27,"14:18",0,0,"C",NA,8,8,NA,NA,NA,NA,NA,NA,37,"SHOTGUN","1 RB, 3 TE, 1 WR",6,"4 DL, 3 LB, 4 DB","TRADITIONAL",0,"Cover-3","Zone",2021103105,1,0,0,"1"
"1105",76,2021091211,2.23462986681159,74.0784566707571,104.41199,"(14:28) (Shotgun) J.Winston pass short right to M.Callaway to NO 40 for 14 yards (J.Alexander).",1,2,9,"NO","GB","NO",26,"14:28",0,0,"C",NA,14,14,NA,NA,NA,NA,NA,NA,36,"SHOTGUN","2 QB, 2 RB, 0 TE, 2 WR",5,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Quarters","Zone",2021103105,1,0,0,"1"
"1106",762,2021091201,2.6971197353187,61.2575646457884,169.230010638298,"(3:50) (Shotgun) J.Allen pass incomplete short right.",1,1,10,"BUF","PIT","BUF",37,"03:50",3,0,"I",NA,0,0,NA,NA,NA,NA,NA,NA,73,"EMPTY","1 RB, 0 TE, 4 WR",6,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-2","Zone",2021103105,0,1,0,"1"
"1107",764,2021090900,1.96821239242493,27.3714283829361,282.451825,"(2:22) (No Huddle) D.Prescott pass short right to B.Jarwin to TB 22 for 7 yards (C.Davis).",1,1,10,"DAL","TB","TB",29,"02:22",7,0,"C",NA,7,7,NA,NA,NA,NA,NA,NA,39,"SINGLEBACK","1 RB, 1 TE, 3 WR",6,"3 DL, 3 LB, 5 DB","DESIGNED_ROLLOUT_RIGHT",1,"Quarters","Zone",2021101705,0,0,0,"0"
"1108",764,2021091208,2.22042331598715,69.415453846353,133.511732352941,"(2:17) J.Herbert pass short right to K.Hill to LAC 32 for 4 yards (B.McCain).",1,2,10,"LAC","WAS","LAC",28,"02:17",3,7,"C",NA,4,4,NA,NA,NA,NA,NA,NA,38,"SINGLEBACK","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","DESIGNED_ROLLOUT_LEFT",1,"Cover-3","Zone",2021101705,0,0,0,"0"
"1109",765,2021091203,2.11771200774467,90.1811786850106,49.6295777777778,"(2:23) (Shotgun) K.Cousins sacked at MIN 2 for -9 yards (L.Ogunjobi).",1,3,20,"MIN","CIN","MIN",11,"02:23",0,0,"S",NA,-9,-9,NA,NA,NA,NA,NA,NA,21,"SHOTGUN","1 RB, 0 TE, 4 WR",5,"3 DL, 2 LB, 6 DB","TRADITIONAL",0,"Cover-3","Zone",2021103106,0,1,1,"1"
